query_id	subject_id	percent_identity	alignment_length	evalue	bit_score
g18042.t2	unnamed protein product [Urochloa decumbens]	36.94	314	1.48088e-54	192.971
g18042.t2	unnamed protein product [Urochloa decumbens]	42.17	83	2.31366e-13	78.1814
g18042.t2	unnamed protein product [Triticum turgidum subsp. durum]	40.00	285	1.63985e-54	191.815
g18042.t2	unnamed protein product [Triticum turgidum subsp. durum]	41.67	72	2.42518e-08	62.3882
g18042.t2	unnamed protein product [Triticum turgidum subsp. durum]	36.71	79	3.09945e-06	55.8398
g18042.t2	zinc finger CCCH domain-containing protein 63 isoform X2 [Panicum hallii] >gb|PVH34150.1| hypothetical protein PAHAL_8G157700 [Panicum hallii]	37.46	315	1.66693e-54	192.971
g18042.t2	zinc finger CCCH domain-containing protein 63 isoform X2 [Panicum hallii] >gb|PVH34150.1| hypothetical protein PAHAL_8G157700 [Panicum hallii]	43.75	80	2.51621e-13	77.7962
g18042.t2	zinc finger CCCH domain-containing protein 63 isoform X3 [Panicum hallii] >gb|PAN42490.1| hypothetical protein PAHAL_8G157700 [Panicum hallii]	37.46	315	1.69703e-54	192.971
g18042.t2	zinc finger CCCH domain-containing protein 63 isoform X3 [Panicum hallii] >gb|PAN42490.1| hypothetical protein PAHAL_8G157700 [Panicum hallii]	43.75	80	2.63735e-13	77.7962
g18042.t2	unnamed protein product [Urochloa decumbens]	36.94	314	1.77672e-54	192.971
g18042.t2	unnamed protein product [Urochloa decumbens]	42.17	83	2.20813e-13	78.1814
g18042.t2	unnamed protein product [Triticum turgidum subsp. durum]	40.00	285	1.79533e-54	191.045
g18042.t2	unnamed protein product [Triticum turgidum subsp. durum]	41.67	72	2.92139e-08	62.003
g18042.t2	unnamed protein product [Triticum turgidum subsp. durum]	36.71	79	3.65443e-06	55.4546
g18042.t2	zinc finger CCCH domain-containing protein 63 isoform X1 [Setaria viridis] >gb|TKW00619.1| hypothetical protein SEVIR_8G122800v4 [Setaria viridis]	36.83	315	2.0563e-54	192.971
g18042.t2	zinc finger CCCH domain-containing protein 63 isoform X1 [Setaria viridis] >gb|TKW00619.1| hypothetical protein SEVIR_8G122800v4 [Setaria viridis]	43.75	80	1.85031e-13	78.1814
g18042.t2	zinc finger CCCH domain-containing protein 63 isoform X1 [Setaria italica] >gb|RCV38119.1| hypothetical protein SETIT_8G116700v2 [Setaria italica]	36.83	315	2.45796e-54	192.586
g18042.t2	zinc finger CCCH domain-containing protein 63 isoform X1 [Setaria italica] >gb|RCV38119.1| hypothetical protein SETIT_8G116700v2 [Setaria italica]	43.75	80	2.04383e-13	78.1814
g18042.t2	Zinc finger CCCH domain-containing protein 63 [Zea mays]	38.00	300	2.77055e-54	191.045
g18042.t2	Zinc finger CCCH domain-containing protein 63 [Zea mays]	43.90	82	1.75528e-14	81.2629
g18042.t2	Zinc finger CCCH domain-containing protein 63 [Zea mays]	43.75	80	2.43133e-13	77.7962
g18042.t2	zinc finger CCCH domain-containing protein 65-like [Iris pallida]	35.96	381	3.13394e-54	191.815
g18042.t2	zinc finger CCCH domain-containing protein 65-like [Iris pallida]	34.62	104	7.80493e-08	60.8474
g18042.t2	zinc finger CCCH domain-containing protein ZFN-like isoform X2 [Typha angustifolia]	34.00	350	3.31113e-54	192.586
g18042.t2	zinc finger CCCH domain-containing protein ZFN-like isoform X1 [Typha angustifolia]	34.00	350	3.52943e-54	192.586
g18042.t2	zinc finger CCCH domain-containing protein 65-like isoform X2 [Triticum dicoccoides]	40.00	285	3.69963e-54	193.741
g18042.t2	zinc finger CCCH domain-containing protein 65-like isoform X2 [Triticum dicoccoides]	41.67	72	1.84968e-08	63.1586
g18042.t2	zinc finger CCCH domain-containing protein 65-like isoform X2 [Triticum dicoccoides]	36.71	79	2.53606e-06	56.225
g18042.t2	zinc finger CCCH domain-containing protein 65-like isoform X2 [Triticum dicoccoides]	36.05	86	9.06908e-06	54.6842
g18043.t1	hypothetical protein MUK42_12845 [Musa troglodytarum]	66.02	571	0.0	731.865
g18043.t1	unnamed protein product [Musa textilis]	66.02	571	0.0	731.48
g18043.t1	hypothetical protein MUK42_12845 [Musa troglodytarum]	66.02	571	0.0	728.783
g18043.t1	hypothetical protein MUK42_12845 [Musa troglodytarum]	66.02	571	0.0	728.013
g18043.t1	uncharacterized protein LOC135617542 [Musa acuminata AAA Group] >emb|CAL9150020.1| unnamed protein product [Musa hybrid cultivar]	65.34	580	0.0	727.243
g18043.t1	unnamed protein product [Musa banksii]	65.34	580	0.0	724.931
g18043.t1	uncharacterized protein LOC103992173 [Musa acuminata AAA Group]	65.34	580	0.0	721.465
g18043.t1	uncharacterized protein LOC135679132 [Musa acuminata AAA Group]	65.34	580	0.0	720.694
g18043.t1	unnamed protein product [Musa acuminata subsp. malaccensis]	65.85	571	0.0	719.539
g18043.t1	hypothetical protein C4D60_Mb07t09020 [Musa balbisiana]	65.85	571	0.0	719.153
g18043.t1	unnamed protein product [Musa acuminata var. zebrina]	65.17	580	0.0	718.768
g18043.t1	unnamed protein product [Musa hybrid cultivar]	65.67	571	0.0	718.383
g18043.t1	hypothetical protein OPV22_034407 [Ensete ventricosum]	64.77	579	0.0	718.383
g18043.t1	unnamed protein product [Musa acuminata subsp. burmannicoides]	65.32	571	0.0	713.761
g18043.t1	hypothetical protein Cni_G26283 [Canna indica]	65.95	555	0.0	699.123
g18043.t1	hypothetical protein MUK42_12845 [Musa troglodytarum]	61.90	588	0.0	682.945
g18043.t1	uncharacterized protein LOC122041339 isoform X1 [Zingiber officinale]	59.62	582	0.0	631.328
g18043.t1	uncharacterized protein LOC122045834 [Zingiber officinale]	59.11	582	0.0	625.165
g18043.t1	uncharacterized protein LOC122041339 isoform X2 [Zingiber officinale]	59.65	575	0.0	624.394
g18043.t1	hypothetical protein COCNU_01G009790 [Cocos nucifera]	55.87	571	0.0	577.785
g18043.t1	uncharacterized protein [Elaeis guineensis]	54.98	582	0.0	577.015
g18043.t1	hypothetical protein ZIOFF_010215 [Zingiber officinale]	55.43	599	0.0	571.237
g18043.t1	uncharacterized protein [Typha latifolia]	55.44	588	0.0	559.681
g18043.t1	hypothetical protein ACMD2_15426 [Ananas comosus]	53.54	635	0.0	559.296
g18043.t1	uncharacterized protein [Typha angustifolia]	55.69	580	0.0	556.984
g18043.t1	hypothetical protein ZIOFF_014132 [Zingiber officinale]	53.73	603	0.0	551.592
g18043.t1	uncharacterized protein LOC109706481 isoform X1 [Ananas comosus] >ref|XP_020082907.1| uncharacterized protein LOC109706481 isoform X1 [Ananas comosus]	57.20	500	2.60074e-179	521.546
g18043.t1	uncharacterized protein [Elaeis guineensis]	51.88	584	6.63985e-178	522.702
g18043.t1	uncharacterized protein [Typha latifolia]	51.70	588	1.1831e-169	500.745
g18043.t1	uncharacterized protein [Typha latifolia]	54.78	533	2.85768e-165	488.419
g18043.t1	uncharacterized protein [Typha angustifolia]	54.86	525	3.03725e-163	483.411
g18043.t1	uncharacterized protein LOC120277550 [Dioscorea cayenensis subsp. rotundata]	48.77	570	5.46322e-156	466.463
g18043.t1	hypothetical protein AXF42_Ash012458 [Apostasia shenzhenica]	47.72	549	9.81964e-154	460.299
g18043.t1	TPR-like protein [Dioscorea alata] >gb|KAH7689725.1| TPR-like protein [Dioscorea alata]	49.44	540	9.83165e-154	457.603
g18043.t1	hypothetical protein J5N97_025284 [Dioscorea zingiberensis]	44.56	588	2.37201e-151	456.833
g18043.t1	hypothetical protein J5N97_024603 [Dioscorea zingiberensis]	45.82	574	8.66302e-151	460.299
g18043.t1	uncharacterized protein LOC110025762 isoform X2 [Phalaenopsis equestris]	46.98	530	9.68231e-151	451.44
g18043.t1	uncharacterized protein LOC110025762 isoform X1 [Phalaenopsis equestris] >ref|XP_020582070.1| uncharacterized protein LOC110025762 isoform X1 [Phalaenopsis equestris]	48.11	530	9.35774e-150	449.129
g18043.t1	hypothetical protein M5K25_006180 [Dendrobium thyrsiflorum]	48.42	537	1.37927e-145	439.884
g18043.t1	uncharacterized protein LOC110095089 isoform X2 [Dendrobium catenatum]	47.87	541	2.11339e-143	434.491
g18043.t1	hypothetical protein IEQ34_005329 [Dendrobium chrysotoxum]	47.95	536	4.33607e-143	433.721
g18043.t1	unnamed protein product [Spirodela intermedia]	42.78	568	1.77364e-142	431.795
g18043.t1	uncharacterized protein LOC110095089 isoform X1 [Dendrobium catenatum]	46.58	556	1.96179e-139	424.861
g18043.t1	hypothetical protein KSP39_PZI013513 [Platanthera zijinensis]	44.74	561	5.65307e-139	422.165
g18043.t1	TPR-like protein [Dioscorea alata] >gb|KAH7689724.1| TPR-like protein [Dioscorea alata]	46.48	540	3.02131e-136	411.764
g18043.t1	hypothetical protein Cni_G29039 [Canna indica]	64.22	327	3.20501e-134	402.134
g18043.t1	uncharacterized protein LOC109706481 isoform X2 [Ananas comosus]	55.09	403	5.40383e-132	397.127
g18043.t1	hypothetical protein QJS10_CPA01g00547 [Acorus calamus]	42.91	557	8.11613e-131	402.134
g18043.t1	Uncharacterized protein M6B38_228140 [Iris pallida]	45.65	552	2.20807e-129	399.823
g18043.t1	uncharacterized protein M6B38_416705 [Iris pallida]	44.93	552	5.01457e-129	397.512
g18043.t1	uncharacterized protein LOC110095089 isoform X3 [Dendrobium catenatum]	45.66	541	5.45277e-129	397.127
g18043.t1	hypothetical protein KFK09_006337 [Dendrobium nobile]	44.73	541	1.57159e-128	395.201
g18043.t1	uncharacterized protein M6B38_264665 [Iris pallida]	44.50	555	3.83478e-128	396.741
g18043.t1	hypothetical protein QJS04_geneDACA017731 [Acorus gramineus]	42.32	560	8.68525e-127	391.734
g18043.t1	hypothetical protein QJS10_CPB11g01775 [Acorus calamus]	42.27	556	6.50213e-126	389.423
g18043.t1	uncharacterized protein LOC109835687 isoform X1 [Asparagus officinalis] >gb|ONK76651.1| uncharacterized protein A4U43_C03F30600 [Asparagus officinalis]	40.64	593	1.01034e-123	383.645
g18043.t1	hypothetical protein MA16_Dca017981 [Dendrobium catenatum]	46.84	491	5.47493e-122	377.867
g18043.t1	uncharacterized protein LOC102716225 [Oryza brachyantha]	42.32	560	1.67007e-120	377.481
g18043.t1	hypothetical protein HPP92_010568 [Vanilla planifolia]	44.10	517	6.24335e-120	370.163
g18043.t1	hypothetical protein U9M48_029124 [Paspalum notatum var. saurae]	39.52	630	2.09934e-119	374.785
g18043.t1	uncharacterized protein LOC125519689 [Triticum urartu]	40.93	557	9.46436e-119	374.4
g18043.t1	hypothetical protein QYE76_029078 [Lolium multiflorum]	36.66	622	1.68571e-118	374.4
g18043.t1	uncharacterized protein LOC109782691 [Aegilops tauschii subsp. strangulata] >ref|XP_044438115.1| uncharacterized protein [Triticum aestivum] >gb|KAF7107809.1| hypothetical protein CFC21_108389 [Triticum aestivum] >gb|XBI08658.1| hypothetical protein VPH35_136358 [Triticum aestivum]	41.11	557	2.93249e-118	373.244
g18043.t1	hypothetical protein GUJ93_ZPchr0012g19932 [Zizania palustris]	41.21	563	5.55128e-118	370.548
g18043.t1	uncharacterized protein [Lolium perenne]	37.85	605	1.05929e-117	371.703
g18043.t1	uncharacterized protein LOC124685386 [Lolium rigidum]	38.06	599	1.17295e-117	371.318
g18043.t1	hypothetical protein EE612_033049 [Oryza sativa] >gb|KAF2926043.1| hypothetical protein DAI22_06g098000 [Oryza sativa Japonica Group]	40.17	595	2.46077e-117	368.622
g18043.t1	uncharacterized protein LOC119329923 [Triticum dicoccoides] >ref|XP_044424835.1| uncharacterized protein [Triticum aestivum] >gb|KAF7094692.1| hypothetical protein CFC21_096982 [Triticum aestivum] >gb|XBI36750.1| hypothetical protein VPH35_122213 [Triticum aestivum] >emb|VAI72568.1| unnamed protein product [Triticum turgidum subsp. durum]	40.75	557	2.50194e-117	370.933
g18043.t1	hypothetical protein OsI_22348 [Oryza sativa Indica Group]	40.00	595	8.06913e-117	367.081
g18043.t1	uncharacterized protein [Oryza sativa Japonica Group] >dbj|BAD45799.1| unknown protein [Oryza sativa Japonica Group] >dbj|BAF19188.1| Os06g0244100 [Oryza sativa Japonica Group] >dbj|BAG94430.1| unnamed protein product [Oryza sativa Japonica Group] >dbj|BAS97016.1| Os06g0244100 [Oryza sativa Japonica Group]	40.17	595	8.24364e-117	367.081
g18043.t1	hypothetical protein CFC21_108389 [Triticum aestivum]	40.83	556	9.44587e-117	369.392
g18043.t1	hypothetical protein OsJ_20790 [Oryza sativa Japonica Group]	40.27	591	1.00758e-116	366.311
g18043.t1	hypothetical protein D1007_40584 [Hordeum vulgare]	40.00	570	1.64073e-116	368.622
g18043.t1	uncharacterized protein LOC124685458 [Lolium rigidum]	39.05	566	2.28731e-116	368.237
g18043.t1	uncharacterized protein LOC127777132 isoform X2 [Oryza glaberrima]	39.83	595	6.4267e-116	364.77
g18043.t1	unnamed protein product [Triticum turgidum subsp. durum]	40.83	556	1.18121e-115	366.311
g18043.t1	uncharacterized protein LOC119322055 [Triticum dicoccoides]	40.72	555	9.95627e-115	363.999
g18043.t1	uncharacterized protein [Triticum aestivum] >gb|KAF6987890.1| hypothetical protein CFC21_005487 [Triticum aestivum] >gb|XBJ14684.1| hypothetical protein VPH35_006683 [Triticum aestivum] >emb|VAH13617.1| unnamed protein product [Triticum turgidum subsp. durum]	40.90	555	1.03898e-114	363.614
g18043.t1	uncharacterized protein [Triticum aestivum] >gb|XBH98812.1| hypothetical protein VPH35_128267 [Triticum aestivum]	39.75	556	1.55597e-114	363.614
g18043.t1	uncharacterized protein LOC123413125 [Hordeum vulgare subsp. vulgare] >ref|XP_044962018.1| uncharacterized protein LOC123413127 [Hordeum vulgare subsp. vulgare] >dbj|BAJ99492.1| predicted protein [Hordeum vulgare subsp. vulgare]	40.36	555	3.52326e-114	362.459
g18043.t1	hypothetical protein ZWY2020_049508 [Hordeum vulgare]	40.36	555	3.83654e-114	362.459
g18043.t1	uncharacterized protein LOC100824956 isoform X1 [Brachypodium distachyon] >gb|KQK18768.1| hypothetical protein BRADI_1g44577v3 [Brachypodium distachyon]	41.07	577	5.99164e-114	362.073
g18043.t1	hypothetical protein LUZ60_008884 [Juncus effusus]	38.86	597	6.5656e-114	358.992
g18043.t1	uncharacterized protein [Triticum aestivum]	40.43	554	6.7098e-114	361.303
g18043.t1	uncharacterized protein [Lolium perenne]	37.37	594	7.90731e-114	362.073
g18043.t1	unnamed protein product [Urochloa decumbens]	41.87	566	2.32084e-113	358.221
g18043.t1	hypothetical protein HU200_067742 [Digitaria exilis]	41.05	570	2.96751e-113	357.836
g18043.t1	hypothetical protein BS78_10G103400 [Paspalum vaginatum]	40.32	630	1.64778e-112	355.91
g18043.t1	hypothetical protein HU200_023581 [Digitaria exilis]	40.35	575	2.39415e-112	355.525
g18043.t1	unnamed protein product [Urochloa decumbens]	41.21	563	3.18906e-111	352.829
g18043.t1	uncharacterized protein LOC100191461 [Zea mays] >gb|AQK83455.1| F12M16.11 [Zea mays]	40.84	617	2.04229e-110	350.517
g18043.t1	unnamed protein product [Urochloa decumbens]	40.60	569	1.14999e-109	348.591
g18043.t1	unnamed protein product [Triticum turgidum subsp. durum]	39.08	563	2.01091e-109	350.132
g18043.t1	hypothetical protein QYE76_052152 [Lolium multiflorum]	39.13	506	2.1375e-109	342.428
g18043.t1	unnamed protein product [Triticum turgidum subsp. durum]	39.08	563	2.45234e-109	349.747
g18043.t1	unnamed protein product [Triticum turgidum subsp. durum]	39.25	563	2.90656e-109	349.362
g18043.t1	unnamed protein product [Triticum turgidum subsp. durum]	39.25	563	2.95827e-109	349.362
g18043.t1	unnamed protein product [Urochloa decumbens]	39.74	609	3.26784e-109	347.436
g18043.t1	unnamed protein product [Urochloa decumbens]	39.74	604	3.6776e-109	347.436
g18043.t1	uncharacterized protein LOC127777132 isoform X1 [Oryza glaberrima]	39.13	598	4.14795e-109	347.436
g18044.t1	unnamed protein product [Musa acuminata subsp. burmannicoides]	70.63	647	0.0	904.82
g18044.t1	uncharacterized protein LOC135650668 isoform X2 [Musa acuminata AAA Group]	70.79	647	0.0	903.279
g18044.t1	uncharacterized protein LOC103981786 isoform X2 [Musa acuminata AAA Group]	70.32	647	0.0	902.894
g18044.t1	unnamed protein product [Musa acuminata var. zebrina]	70.79	647	0.0	901.353
g18044.t1	unnamed protein product [Musa textilis]	69.71	647	0.0	900.197
g18044.t1	uncharacterized protein LOC103981786 isoform X1 [Musa acuminata AAA Group]	70.22	648	0.0	898.656
g18044.t1	uncharacterized protein LOC135650668 isoform X1 [Musa acuminata AAA Group]	70.68	648	0.0	898.271
g18044.t1	Dip2/Utp12 Family [Musa troglodytarum]	68.28	662	0.0	895.96
g18044.t1	hypothetical protein OPV22_012105 [Ensete ventricosum]	69.40	647	0.0	894.804
g18044.t1	uncharacterized protein LOC135584020 isoform X2 [Musa acuminata AAA Group]	71.26	609	0.0	894.034
g18044.t1	hypothetical protein C4D60_Mb04t17120 [Musa balbisiana]	68.02	663	0.0	894.034
g18044.t1	unnamed protein product, partial [Musa acuminata subsp. malaccensis]	70.02	647	0.0	889.797
g18044.t1	uncharacterized protein LOC135584020 isoform X1 [Musa acuminata AAA Group]	71.15	610	0.0	889.412
g18044.t1	unnamed protein product [Musa hybrid cultivar]	68.63	663	0.0	889.412
g18044.t1	unnamed protein product [Musa banksii]	70.94	609	0.0	888.641
g18044.t1	unnamed protein product [Musa hybrid cultivar]	68.63	663	0.0	887.1
g18044.t1	hypothetical protein Cni_G27532 [Canna indica]	69.81	646	0.0	882.863
g18044.t1	uncharacterized protein LOC121974663 [Zingiber officinale]	65.62	640	0.0	812.372
g18044.t1	WD repeat-containing protein 43-like [Zingiber officinale]	65.47	640	0.0	811.987
g18044.t1	uncharacterized protein LOC122020388 isoform X1 [Zingiber officinale] >ref|XP_042434237.1| uncharacterized protein LOC122020388 isoform X1 [Zingiber officinale] >ref|XP_042434238.1| uncharacterized protein LOC122020388 isoform X1 [Zingiber officinale] >ref|XP_042434239.1| uncharacterized protein LOC122020388 isoform X1 [Zingiber officinale]	66.20	639	0.0	805.823
g18044.t1	hypothetical protein ZIOFF_027803 [Zingiber officinale]	64.42	652	0.0	803.512
g18044.t1	uncharacterized protein LOC122020388 isoform X2 [Zingiber officinale]	66.20	639	0.0	801.201
g18044.t1	hypothetical protein ZIOFF_023856 [Zingiber officinale]	63.16	665	0.0	800.431
g18044.t1	uncharacterized protein LOC122024076 isoform X1 [Zingiber officinale] >ref|XP_042438545.1| uncharacterized protein LOC122024076 isoform X1 [Zingiber officinale] >ref|XP_042438546.1| uncharacterized protein LOC122024076 isoform X1 [Zingiber officinale] >ref|XP_042438547.1| uncharacterized protein LOC122024076 isoform X1 [Zingiber officinale] >ref|XP_042438548.1| uncharacterized protein LOC122024076 isoform X1 [Zingiber officinale] >ref|XP_042438550.1| uncharacterized protein LOC122024076 isoform X1 [Zingiber officinale]	67.16	603	0.0	799.66
g18044.t1	WD repeat-containing protein 43-like isoform X3 [Zingiber officinale]	66.04	639	0.0	799.66
g18044.t1	hypothetical protein ZIOFF_062915 [Zingiber officinale]	64.98	651	0.0	796.964
g18044.t1	WD repeat-containing protein 43-like isoform X2 [Zingiber officinale]	67.00	603	0.0	794.267
g18044.t1	uncharacterized protein LOC120103686 isoform X1 [Phoenix dactylifera]	62.52	595	0.0	761.525
g18044.t1	uncharacterized protein LOC103711445 [Phoenix dactylifera]	62.52	595	0.0	761.14
g18044.t1	uncharacterized protein [Elaeis guineensis]	62.02	595	0.0	745.347
g18044.t1	LOW QUALITY PROTEIN: uncharacterized protein [Elaeis guineensis]	61.85	595	0.0	742.265
g18044.t1	hypothetical protein ZIOFF_065856 [Zingiber officinale]	66.49	561	0.0	733.021
g18044.t1	uncharacterized protein [Typha latifolia]	57.86	598	0.0	676.781
g18044.t1	uncharacterized protein [Typha angustifolia]	57.53	598	0.0	674.085
g18044.t1	uncharacterized protein LOC120103686 isoform X2 [Phoenix dactylifera]	62.29	525	0.0	665.226
g18044.t1	uncharacterized protein LOC109724451 isoform X1 [Ananas comosus]	57.53	591	0.0	664.455
g18044.t1	WD repeat-containing protein 43 [Ananas comosus]	57.36	591	0.0	660.988
g18044.t1	uncharacterized protein LOC109724451 isoform X2 [Ananas comosus]	57.36	591	0.0	657.522
g18044.t1	hypothetical protein J5N97_014031 [Dioscorea zingiberensis]	54.71	594	0.0	639.032
g18044.t1	U3 small nucleolar RNA-associated protein 5 [Dioscorea alata] >gb|KAH7666668.1| U3 small nucleolar RNA-associated protein 5 [Dioscorea alata] >gb|KAH7666669.1| U3 small nucleolar RNA-associated protein 5 [Dioscorea alata] >gb|KAH7666670.1| U3 small nucleolar RNA-associated protein 5 [Dioscorea alata] >gb|KAH7666671.1| U3 small nucleolar RNA-associated protein 5 [Dioscorea alata]	53.36	596	0.0	626.32
g18044.t1	U3 small nucleolar RNA-associated protein 5 [Dioscorea alata] >gb|KAH7666673.1| U3 small nucleolar RNA-associated protein 5 [Dioscorea alata] >gb|KAH7666675.1| U3 small nucleolar RNA-associated protein 5 [Dioscorea alata]	52.99	602	0.0	621.698
g18044.t1	uncharacterized protein LOC109714107 isoform X2 [Ananas comosus]	56.59	592	0.0	618.616
g18044.t1	uncharacterized protein LOC109714107 isoform X1 [Ananas comosus]	56.59	592	0.0	618.231
g18044.t1	WD repeat-containing protein 43 [Ananas comosus]	56.59	592	0.0	617.846
g18044.t1	unnamed protein product [Ananas comosus var. bracteatus]	54.48	591	0.0	614.379
g18044.t1	uncharacterized protein LOC109714107 isoform X3 [Ananas comosus]	56.42	592	0.0	611.298
g18044.t1	uncharacterized protein LOC101757964 [Setaria italica] >ref|XP_034573597.1| uncharacterized protein [Setaria viridis] >gb|RCV45210.1| hypothetical protein SETIT_9G435300v2 [Setaria italica] >gb|TKV96606.1| hypothetical protein SEVIR_9G439100v4 [Setaria viridis]	50.31	648	0.0	609.757
g18044.t1	uncharacterized protein [Setaria viridis] >gb|RCV45211.1| hypothetical protein SETIT_9G435300v2 [Setaria italica] >gb|TKV96605.1| hypothetical protein SEVIR_9G439100v4 [Setaria viridis]	50.39	649	0.0	608.216
g18044.t1	WD repeat-containing protein 43 [Dioscorea cayenensis subsp. rotundata]	53.28	595	0.0	607.06
g18044.t1	hypothetical protein KSP40_PGU018426 [Platanthera guangdongensis]	50.93	644	0.0	606.29
g18044.t1	hypothetical protein BS78_01G384000 [Paspalum vaginatum]	52.53	592	0.0	605.905
g18044.t1	unnamed protein product [Urochloa decumbens]	49.69	648	0.0	603.594
g18044.t1	WD repeat-containing protein 43-like [Lolium rigidum]	52.62	591	0.0	602.823
g18044.t1	hypothetical protein KSP39_PZI018114 [Platanthera zijinensis]	53.47	591	0.0	602.823
g18044.t1	hypothetical protein BAE44_0024514 [Dichanthelium oligosanthes]	49.85	650	0.0	602.053
g18044.t1	unnamed protein product [Urochloa decumbens]	50.08	649	0.0	601.668
g18044.t1	unnamed protein product [Urochloa decumbens]	50.08	649	0.0	600.897
g18044.t1	hypothetical protein QYE76_068577 [Lolium multiflorum] >gb|KAK1650800.1| hypothetical protein QYE76_068605 [Lolium multiflorum]	52.79	591	0.0	599.742
g18044.t1	WD repeat-containing protein 43-like [Lolium rigidum]	52.79	591	0.0	599.356
g18044.t1	unnamed protein product [Alopecurus aequalis]	53.44	582	0.0	598.586
g18044.t1	uncharacterized protein LOC120688073 isoform X2 [Panicum virgatum] >gb|KAG2541423.1| hypothetical protein PVAP13_9NG681100 [Panicum virgatum]	52.26	597	0.0	598.201
g18044.t1	uncharacterized protein LOC133916284 isoform X2 [Phragmites australis]	51.96	587	0.0	598.201
g18044.t1	unnamed protein product [Alopecurus aequalis]	53.52	583	0.0	597.43
g18044.t1	uncharacterized protein LOC133916284 isoform X1 [Phragmites australis]	52.04	588	0.0	596.66
g18044.t1	WD repeat-containing protein 43 [Iris pallida]	52.59	599	0.0	596.66
g18044.t1	uncharacterized protein LOC120688073 isoform X1 [Panicum virgatum] >gb|KAG2541425.1| hypothetical protein PVAP13_9NG681100 [Panicum virgatum]	52.34	598	0.0	596.66
g18044.t1	WD repeat-containing protein 43 [Iris pallida]	52.91	601	0.0	595.89
g18044.t1	WD repeat-containing protein 43 [Iris pallida]	51.96	612	0.0	595.119
g18044.t1	WD repeat-containing protein 43 [Oryza brachyantha]	52.68	596	0.0	594.349
g18044.t1	WD repeat-containing protein 43 [Iris pallida]	52.33	600	0.0	593.193
g18044.t1	uncharacterized protein LOC123448861 [Hordeum vulgare subsp. vulgare]	53.09	582	0.0	590.882
g18044.t1	uncharacterized protein LOC112878249 isoform X2 [Panicum hallii] >gb|PAN50089.1| hypothetical protein PAHAL_9G497300 [Panicum hallii] >gb|PAN50090.1| hypothetical protein PAHAL_9G497300 [Panicum hallii]	50.08	641	0.0	590.882
g18044.t1	uncharacterized protein LOC112878249 isoform X1 [Panicum hallii] >gb|PVH32829.1| hypothetical protein PAHAL_9G497300 [Panicum hallii]	50.16	642	0.0	590.497
g18044.t1	unnamed protein product [Alopecurus aequalis]	52.74	584	0.0	589.726
g18044.t1	hypothetical protein ZWY2020_034199 [Hordeum vulgare]	52.92	582	0.0	589.341
g18044.t1	WD repeat-containing protein 43 [Hordeum vulgare]	52.92	582	0.0	588.956
g18044.t1	hypothetical protein EE612_016892 [Oryza sativa]	51.34	598	0.0	588.956
g18044.t1	uncharacterized protein [Triticum aestivum] >ref|XP_048571327.1| uncharacterized protein LOC125551949 [Triticum urartu] >gb|KAF7042322.1| hypothetical protein CFC21_051960 [Triticum aestivum] >gb|XBI71120.1| hypothetical protein VPH35_065420 [Triticum aestivum]	52.58	582	0.0	588.571
g18044.t1	hypothetical protein HU200_023082 [Digitaria exilis]	52.10	595	0.0	588.571
g18044.t1	hypothetical protein GQ55_9G507400 [Panicum hallii var. hallii]	51.59	599	0.0	588.571
g18044.t1	uncharacterized protein [Oryza sativa Japonica Group] >gb|ABF95477.1| transducin family protein, putative, expressed [Oryza sativa Japonica Group] >gb|EEE58894.1| hypothetical protein OsJ_10517 [Oryza sativa Japonica Group] >gb|KAF2938829.1| hypothetical protein DAI22_03g146600 [Oryza sativa Japonica Group] >dbj|BAF11770.1| Os03g0300300 [Oryza sativa Japonica Group] >dbj|BAG94260.1| unnamed protein product [Oryza sativa Japonica Group]	51.17	598	0.0	588.571
g18044.t1	uncharacterized protein LOC119285453 [Triticum dicoccoides] >emb|VAH90034.1| unnamed protein product [Triticum turgidum subsp. durum]	52.58	582	0.0	587.8
g18044.t1	hypothetical protein CFC21_051960 [Triticum aestivum]	52.66	583	0.0	587.415
g18044.t1	hypothetical protein OsI_11186 [Oryza sativa Indica Group]	51.17	598	0.0	587.415
g18044.t1	uncharacterized protein LOC119296366 [Triticum dicoccoides]	50.40	625	0.0	587.415
g18044.t1	uncharacterized protein LOC120652670 [Panicum virgatum] >gb|KAG2552584.1| hypothetical protein PVAP13_9KG470800 [Panicum virgatum]	50.00	646	0.0	587.415
g18044.t1	unnamed protein product [Triticum turgidum subsp. durum]	52.66	583	0.0	586.645
g18044.t1	unnamed protein product [Triticum turgidum subsp. durum]	50.40	625	0.0	586.645
g18044.t1	uncharacterized protein C2845_PM01G12360 [Panicum miliaceum]	48.96	670	0.0	586.645
g18044.t1	uncharacterized protein [Triticum aestivum] >gb|KAF7054191.1| hypothetical protein CFC21_061913 [Triticum aestivum]	52.23	582	0.0	584.719
g18044.t1	uncharacterized protein LOC133912313 isoform X2 [Phragmites australis]	51.01	594	0.0	584.334
g18044.t1	uncharacterized protein LOC127766114 [Oryza glaberrima]	50.84	598	0.0	583.948
g18044.t1	unnamed protein product [Urochloa decumbens]	49.69	646	0.0	583.948
g18044.t1	WD repeat-containing protein 43 [Brachypodium distachyon] >gb|KQK22067.1| hypothetical protein BRADI_1g64927v3 [Brachypodium distachyon]	51.72	582	0.0	583.563
